Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
224,Zach Pascal\zach-pascal-1,Old Dominion,CUSA,12,59,743,12.6,7,0,0,,0,59,743,12.6,7
225,Shane Wynn\shane-wynn-1,Indiana,Big Ten,12,56,708,12.6,3,4,138,34.5,2,60,846,14.1,5
226,Deandrew White*\deandrew-white-1,Alabama,SEC,10,40,504,12.6,4,2,-4,-2.0,0,42,500,11.9,4
227,George Farmer*\george-farmer-2,USC,Pac-12,10,25,314,12.6,4,2,2,1.0,0,27,316,11.7,4
228,Isiah Myers\isiah-myers-1,Washington State,Pac-12,12,78,972,12.5,12,0,0,,0,78,972,12.5,12
229,Chris Humphrey\chris-humphrey-1,Kent State,MAC,11,51,635,12.5,5,0,0,,0,51,635,12.5,5
230,Jesus Wilson*\jesus-wilson-1,Florida State,ACC,13,42,527,12.5,4,0,0,,0,42,527,12.5,4
231,Austin Hooper*\austin-hooper-1,Stanford,Pac-12,12,40,499,12.5,2,0,0,,0,40,499,12.5,2
232,Cam Phillips*\cam-phillips-1,Virginia Tech,ACC,10,40,498,12.5,3,5,65,13.0,0,45,563,12.5,3
233,Janarion Grant*\janarion-grant-1,Rutgers,Big Ten,11,25,312,12.5,0,5,52,10.4,0,30,364,12.1,0
234,Tommy Shuler*\tommy-shuler-1,Marshall,CUSA,14,92,1138,12.4,9,0,0,,0,92,1138,12.4,9
235,Corey Jones*\corey-jones-3,Toledo,MAC,13,68,842,12.4,5,8,88,11.0,0,76,930,12.2,5
236,Ryan Switzer*\ryan-switzer-1,North Carolina,ACC,13,61,757,12.4,4,8,29,3.6,0,69,786,11.4,4
237,Antwane Grant*\antwane-grant-1,Western Kentucky,CUSA,10,41,509,12.4,6,0,0,,0,41,509,12.4,6
238,James Butler*\james-butler-2,Louisiana,Sun Belt,11,38,470,12.4,0,0,0,,0,38,470,12.4,0
239,Sebastian Smith\sebastian-smith-1,Ohio,MAC,10,31,385,12.4,2,0,0,,0,31,385,12.4,2
240,Darius White*\darius-white-1,Missouri,SEC,10,30,372,12.4,4,0,0,,0,30,372,12.4,4
241,Justin Hardy*\justin-hardy-1,East Carolina,American,13,121,1494,12.3,10,1,7,7.0,1,122,1501,12.3,11
242,Jamison Crowder*\jamison-crowder-1,Duke,ACC,13,85,1044,12.3,6,2,9,4.5,0,87,1053,12.1,6
243,Carlos Harris\carlos-harris-1,North Texas,CUSA,12,70,863,12.3,3,9,92,10.2,1,79,955,12.1,4
244,Ronnie Moore*\ronnie-moore-3,Bowling Green State,MAC,14,56,690,12.3,5,21,129,6.1,2,77,819,10.6,7
245,Keiwone Malone*\keiwone-malone-1,Memphis,American,13,45,555,12.3,4,4,63,15.8,0,49,618,12.6,4
246,Joel Ruiz\joel-ruiz-1,Georgia State,Sun Belt,10,39,478,12.3,3,0,0,,0,39,478,12.3,3
247,Tim Crawley\tim-crawley-1,San Jose State,MWC,11,35,430,12.3,1,32,107,3.3,1,67,537,8.0,2
248,Aaron Burbridge*\aaron-burbridge-1,Michigan State,Big Ten,13,29,358,12.3,1,8,39,4.9,0,37,397,10.7,1
249,Germone Hopper*\germone-hopper-1,Clemson,ACC,10,27,331,12.3,3,1,0,0.0,0,28,331,11.8,3
250,Josh Harper*\josh-harper-1,Fresno State,MWC,14,90,1097,12.2,7,2,-4,-2.0,0,92,1093,11.9,7
251,Kevonn Mabon\kevonn-mabon-1,Ball State,MAC,12,59,717,12.2,5,5,54,10.8,1,64,771,12.0,6
252,Chris Harper\chris-harper-3,California,Pac-12,12,52,634,12.2,6,5,17,3.4,0,57,651,11.4,6
253,Jordan Thompson*\jordan-thompson-2,West Virginia,Big 12,13,49,598,12.2,2,6,37,6.2,0,55,635,11.5,2
254,Kaelin Clay*\kaelin-clay-1,Utah,Pac-12,13,43,523,12.2,4,4,4,1.0,0,47,527,11.2,4
255,Paul Turner*\paul-turner-3,Louisiana Tech,CUSA,12,42,514,12.2,4,0,0,,0,42,514,12.2,4
256,Durron Neal*\durron-neal-1,Oklahoma,Big 12,12,42,513,12.2,3,2,19,9.5,0,44,532,12.1,3
257,Maika Mataele\maika-mataele-1,UNLV,MWC,13,29,355,12.2,1,0,0,,0,29,355,12.2,1
258,Dan Crimmins*\dan-crimmins-1,Boston College,ACC,10,25,305,12.2,0,0,0,,0,25,305,12.2,0
259,Keevan Lucas\keevan-lucas-1,Tulsa,American,12,101,1219,12.1,11,7,66,9.4,0,108,1285,11.9,11
260,J.D. McKissic*\jd-mckissic-1,Arkansas State,Sun Belt,10,52,629,12.1,0,9,115,12.8,1,61,744,12.2,1
261,Quan Bray*\quan-bray-1,Auburn,SEC,13,39,471,12.1,4,9,74,8.2,1,48,545,11.4,5
262,Teldrick Morgan\teldrick-morgan-1,New Mexico State,Sun Belt,11,75,903,12.0,7,2,16,8.0,0,77,919,11.9,7
263,Jared Dangerfield*\jared-dangerfield-1,Western Kentucky,CUSA,13,69,825,12.0,11,0,0,,0,69,825,12.0,11
264,Devon Hughes\devon-hughes-1,Buffalo,MAC,10,43,515,12.0,7,0,0,,0,43,515,12.0,7
265,Nick Jones*\nick-jones-2,South Carolina,SEC,13,42,504,12.0,5,0,0,,0,42,504,12.0,5
266,Gerald Christian*\gerald-christian-1,Louisville,ACC,13,32,384,12.0,5,0,0,,0,32,384,12.0,5
267,Ty Slanina*\ty-slanina-1,Texas Christian,Big 12,11,32,383,12.0,2,0,0,,0,32,383,12.0,2
268,Andrew Pratt\andrew-pratt-1,Akron,MAC,9,27,324,12.0,0,0,0,,0,27,324,12.0,0
269,Quincy Adeboyejo*\quincy-adeboyejo-1,Ole Miss,SEC,9,26,313,12.0,2,1,-1,-1.0,0,27,312,11.6,2
270,Zach Wright*\zach-wright-1,Rice,CUSA,9,25,299,12.0,3,0,0,,0,25,299,12.0,3
271,Willie McNeal*\willie-mcneal-1,Western Kentucky,CUSA,12,56,666,11.9,8,0,0,,0,56,666,11.9,8
272,Issac Blakeney*\issac-blakeney-1,Duke,ACC,13,47,559,11.9,7,0,0,,0,47,559,11.9,7
273,Ryan Timmons\ryan-timmons-1,Kentucky,SEC,11,45,536,11.9,2,5,-9,-1.8,0,50,527,10.5,2
274,Joshua Atkinson\joshua-atkinson-1,Tulsa,American,12,35,416,11.9,0,0,0,,0,35,416,11.9,0
275,Jameon Lewis*\jameon-lewis-1,Mississippi State,SEC,9,32,380,11.9,2,7,56,8.0,0,39,436,11.2,2
276,Jabari Carr\jabari-carr-1,San Jose State,MWC,9,30,356,11.9,3,0,0,,0,30,356,11.9,3
277,Bishop Louie\bishop-louie-1,Tulsa,American,11,23,274,11.9,1,7,100,14.3,1,30,374,12.5,2
278,Ryan Burbrink*\ryan-burbrink-1,Bowling Green State,MAC,14,64,758,11.8,3,1,6,6.0,0,65,764,11.8,3
279,Devin Funchess\devin-funchess-1,Michigan,Big Ten,11,62,733,11.8,4,2,-11,-5.5,0,64,722,11.3,4
280,Geremy Davis\geremy-davis-1,Connecticut,American,10,44,521,11.8,3,0,0,,0,44,521,11.8,3
281,Gregory Hogan\gregory-hogan-1,New Mexico State,Sun Belt,10,28,331,11.8,3,0,0,,0,28,331,11.8,3
282,Deontay Greenberry*\deontay-greenberry-1,Houston,American,13,72,841,11.7,6,0,0,,0,72,841,11.7,6
283,River Cracraft\river-cracraft-1,Washington State,Pac-12,9,66,771,11.7,8,0,0,,0,66,771,11.7,8
284,Jerico Richardson*\jerico-richardson-1,Nevada,MWC,11,56,655,11.7,3,0,4,,1,56,659,11.8,4
285,Bucky Hodges*\bucky-hodges-1,Virginia Tech,ACC,13,45,526,11.7,7,7,20,2.9,0,52,546,10.5,7
286,Eli Rogers*\eli-rogers-1,Louisville,ACC,13,45,525,11.7,3,0,0,,0,45,525,11.7,3
287,Jake Roh*\jake-roh-1,Boise State,MWC,14,35,408,11.7,2,0,0,,0,35,408,11.7,2
288,Hunter Lee*\hunter-lee-1,Louisiana Tech,CUSA,11,29,338,11.7,3,5,18,3.6,0,34,356,10.5,3
289,Mike McFarland\mike-mcfarland-1,South Florida,American,10,27,315,11.7,0,0,0,,0,27,315,11.7,0
290,Noel Thomas\noel-thomas-1,Connecticut,American,8,26,305,11.7,4,0,0,,0,26,305,11.7,4
291,Kai De La Cruz*\kai-de-la-cruz-1,Louisville,ACC,11,26,303,11.7,2,0,0,,0,26,303,11.7,2
292,Maudrecus Humphrey\maudrecus-humphrey-1,UAB,CUSA,11,24,281,11.7,0,2,1,0.5,0,26,282,10.8,0
293,Deonte Welch\deonte-welch-1,South Florida,American,11,23,269,11.7,0,2,-6,-3.0,0,25,263,10.5,0
294,Daniel Braverman*\daniel-braverman-1,Western Michigan,MAC,13,86,997,11.6,6,6,58,9.7,1,92,1055,11.5,7
295,Jonnu Smith\jonnu-smith-1,Florida International,CUSA,12,61,710,11.6,8,0,0,,0,61,710,11.6,8
296,Marcus Johnson*\marcus-johnson-3,Texas,Big 12,13,27,313,11.6,1,0,0,,0,27,313,11.6,1
297,Darius Terrell\darius-terrell-1,North Texas,CUSA,11,26,301,11.6,0,0,0,,0,26,301,11.6,0
298,Shaq Washington*\shaq-washington-1,Cincinnati,American,13,66,761,11.5,4,8,23,2.9,0,74,784,10.6,4
299,Malcome Kennedy*\malcome-kennedy-1,Texas A&M,SEC,11,53,611,11.5,6,1,-3,-3.0,0,54,608,11.3,6
300,Simms McElfresh\simms-mcelfresh-1,Appalachian State,Sun Belt,12,42,484,11.5,5,4,20,5.0,2,46,504,11.0,7
301,Quinshad Davis*\quinshad-davis-1,North Carolina,ACC,12,41,470,11.5,6,0,0,,0,41,470,11.5,6
302,Brandon Smith\brandon-smith-7,Texas State,Sun Belt,11,36,414,11.5,1,0,0,,0,36,414,11.5,1
303,Mike Davis*\mike-davis-9,South Carolina,SEC,13,32,368,11.5,2,199,982,4.9,9,231,1350,5.8,11
304,Ben Lewis\ben-lewis-2,Syracuse,ACC,9,24,275,11.5,1,0,0,,0,24,275,11.5,1
305,Quinton Pedroza\quinton-pedroza-2,Hawaii,MWC,11,59,674,11.4,3,1,9,9.0,0,60,683,11.4,3
306,Pig Howard*\pig-howard-1,Tennessee,SEC,13,54,618,11.4,1,15,96,6.4,2,69,714,10.3,3
307,Eric Frohnapfel*\eric-frohnapfel-1,Marshall,CUSA,13,37,420,11.4,5,0,0,,0,37,420,11.4,5
308,Tyler Baker\tyler-baker-1,Washington State,Pac-12,5,27,308,11.4,2,0,0,,0,27,308,11.4,2
309,Nelson Spruce\nelson-spruce-1,Colorado,Pac-12,12,106,1198,11.3,12,1,2,2.0,0,107,1200,11.2,12
310,Rashon Ceaser\rashon-ceaser-1,Louisiana-Monroe,Sun Belt,12,77,872,11.3,3,0,0,,0,77,872,11.3,3
311,Deon Long*\deon-long-1,Maryland,Big Ten,13,51,575,11.3,2,1,9,9.0,0,52,584,11.2,2
312,Bryce Treggs\bryce-treggs-1,California,Pac-12,12,52,583,11.2,6,1,0,0.0,0,53,583,11.0,6
313,Javorius Allen*\javorius-allen-1,USC,Pac-12,13,41,458,11.2,1,276,1489,5.4,11,317,1947,6.1,12
314,Victor Bolden\victor-bolden-1,Oregon State,Pac-12,11,72,798,11.1,2,19,118,6.2,0,91,916,10.1,2
315,D.J. Foster*\dj-foster-1,Arizona State,Pac-12,13,62,688,11.1,3,194,1081,5.6,9,256,1769,6.9,12
316,Duke Johnson*\duke-johnson-1,Miami (FL),ACC,13,38,421,11.1,3,242,1652,6.8,10,280,2073,7.4,13
317,DaeSean Hamilton*\daesean-hamilton-1,Penn State,Big Ten,13,82,899,11.0,2,8,32,4.0,0,90,931,10.3,2
318,Kenzee Jackson\kenzee-jackson-1,Louisiana-Monroe,Sun Belt,12,79,866,11.0,4,0,0,,0,79,866,11.0,4
319,Reginald Davis\reginald-davis-1,Texas Tech,Big 12,10,29,318,11.0,5,0,0,,0,29,318,11.0,5
320,Richard Montgomery\richard-montgomery-1,Idaho,Sun Belt,10,50,543,10.9,1,13,56,4.3,2,63,599,9.5,3
321,L.T. Smith\lt-smith-1,Akron,MAC,12,45,489,10.9,3,0,0,,0,45,489,10.9,3
322,Michael Bennett*\michael-bennett-4,Georgia,SEC,11,37,404,10.9,4,0,0,,0,37,404,10.9,4
323,Jake Duzey*\jake-duzey-1,Iowa,Big Ten,11,36,392,10.9,3,0,0,,0,36,392,10.9,3
324,Deandre Washington\deandre-washington-1,Texas Tech,Big 12,12,30,328,10.9,2,188,1103,5.9,2,218,1431,6.6,4
325,Mose Frazier*\mose-frazier-1,Memphis,American,13,47,506,10.8,3,11,68,6.2,0,58,574,9.9,3
326,Bug Howard*\bug-howard-1,North Carolina,ACC,12,42,455,10.8,2,0,0,,0,42,455,10.8,2
327,Rickey Galvin\rickey-galvin-1,Washington State,Pac-12,11,37,400,10.8,3,0,0,,0,37,400,10.8,3
328,Aregeros Turner*\aregeros-turner-1,Northern Illinois,MAC,14,37,398,10.8,2,13,38,2.9,2,50,436,8.7,4
329,Daniel Lasco\daniel-lasco-1,California,Pac-12,12,33,356,10.8,2,210,1115,5.3,12,243,1471,6.1,14
330,Adam Shapiro\adam-shapiro-1,New Mexico State,Sun Belt,10,25,271,10.8,1,1,-26,-26.0,0,26,245,9.4,1
331,Kris White\kris-white-1,Kent State,MAC,9,25,270,10.8,0,0,0,,0,25,270,10.8,0
332,Casey Pierce\casey-pierce-1,Kent State,MAC,11,60,641,10.7,6,0,0,,0,60,641,10.7,6
333,Jay Ajayi*\jay-ajayi-1,Boise State,MWC,14,50,535,10.7,4,347,1823,5.3,28,397,2358,5.9,32
334,Nick Harwell\nick-harwell-1,Kansas,Big 12,12,44,470,10.7,5,2,7,3.5,0,46,477,10.4,5
335,Hansel Wilson\hansel-wilson-1,San Jose State,MWC,12,39,417,10.7,3,1,-4,-4.0,0,40,413,10.3,3
336,Connor Hamlett\connor-hamlett-1,Oregon State,Pac-12,12,32,342,10.7,2,0,0,,0,32,342,10.7,2
337,Anthony Rice*\anthony-rice-2,Central Michigan,MAC,11,30,321,10.7,1,1,12,12.0,0,31,333,10.7,1
338,Marquez North*\marquez-north-1,Tennessee,SEC,8,30,320,10.7,4,0,0,,0,30,320,10.7,4
339,Ben Ijah\ben-ijah-1,Texas State,Sun Belt,12,27,289,10.7,3,0,0,,0,27,289,10.7,3
340,Paul Lasike*\paul-lasike-1,Brigham Young,Ind,13,25,267,10.7,2,79,364,4.6,7,104,631,6.1,9
341,Zach D'Orazio\zach-dorazio-1,Akron,MAC,12,62,658,10.6,1,1,3,3.0,0,63,661,10.5,1
342,Jared Crump\jared-crump-1,Wake Forest,ACC,12,32,339,10.6,1,1,2,2.0,0,33,341,10.3,1
343,Ben Koyack\ben-koyack-1,Notre Dame,Ind,13,30,317,10.6,2,0,0,,0,30,317,10.6,2
344,Tyler Ervin\tyler-ervin-1,San Jose State,MWC,12,29,306,10.6,1,158,888,5.6,4,187,1194,6.4,5
345,Kyle Prater\kyle-prater-1,Northwestern,Big Ten,11,51,535,10.5,2,0,0,,0,51,535,10.5,2
346,Kenneth Scott*\kenneth-scott-1,Utah,Pac-12,12,48,506,10.5,4,0,0,,0,48,506,10.5,4
347,Ed'Marques Batties\edmarques-batties-1,Middle Tennessee State,CUSA,12,45,474,10.5,3,2,28,14.0,0,47,502,10.7,3
348,Greg Watson*\greg-watson-1,Fresno State,MWC,11,35,369,10.5,5,2,13,6.5,0,37,382,10.3,5
349,Wendell Smallwood*\wendell-smallwood-1,West Virginia,Big 12,13,31,326,10.5,0,148,722,4.9,2,179,1048,5.9,2
350,Melvin Vaughn\melvin-vaughn-1,Old Dominion,CUSA,8,30,315,10.5,3,0,0,,0,30,315,10.5,3
351,Chris Shillings\chris-shillings-1,Ball State,MAC,12,28,293,10.5,1,0,0,,0,28,293,10.5,1
352,Elijah McGuire*\elijah-mcguire-1,Louisiana,Sun Belt,13,45,468,10.4,2,166,1264,7.6,14,211,1732,8.2,16
353,Jesse James*\jesse-james-1,Penn State,Big Ten,13,38,396,10.4,3,0,0,,0,38,396,10.4,3
354,Joseph Matthews\joseph-matthews-1,New Mexico State,Sun Belt,12,37,386,10.4,4,0,0,,0,37,386,10.4,4
355,Max McCaffrey*\max-mccaffrey-1,Duke,ACC,12,37,385,10.4,3,0,0,,0,37,385,10.4,3
356,Al-Damion Riles*\al-damion-riles-1,Louisiana,Sun Belt,12,34,354,10.4,1,3,5,1.7,0,37,359,9.7,1
357,Jaydon Mickens*\jaydon-mickens-1,Washington,Pac-12,14,60,617,10.3,4,17,103,6.1,2,77,720,9.4,6
358,Lynquez Blair\lynquez-blair-1,Georgia State,Sun Belt,10,52,538,10.3,6,1,-17,-17.0,0,53,521,9.8,6
359,E.J. Scott\ej-scott-1,Wake Forest,ACC,12,50,513,10.3,4,6,39,6.5,1,56,552,9.9,5
360,Von Pearson*\von-pearson-1,Tennessee,SEC,11,38,393,10.3,5,8,27,3.4,0,46,420,9.1,5
361,Justin Podrabsky\justin-podrabsky-1,Idaho,Sun Belt,11,37,380,10.3,1,0,0,,0,37,380,10.3,1
362,Davon Grayson*\davon-grayson-1,East Carolina,American,10,25,257,10.3,0,0,0,,0,25,257,10.3,0
363,Zay Jones*\isaiah-jones-2,East Carolina,American,13,81,830,10.2,5,0,0,,0,81,830,10.2,5
364,Rannell Hall*\rannell-hall-1,UCF,American,10,49,500,10.2,0,25,129,5.2,1,74,629,8.5,1
365,Max Morrison*\max-morrison-1,Cincinnati,American,12,45,458,10.2,4,0,0,,0,45,458,10.2,4
366,Kennard Backman\kennard-backman-1,UAB,CUSA,12,39,399,10.2,3,0,0,,0,39,399,10.2,3
367,Demarcus Ayers*\demarcus-ayers-1,Houston,American,13,33,335,10.2,2,2,4,2.0,0,35,339,9.7,2
368,Malik Turner*\malik-turner-1,Illinois,Big Ten,8,25,256,10.2,1,0,0,,0,25,256,10.2,1
369,Dan Vitale\dan-vitale-1,Northwestern,Big Ten,11,40,402,10.1,2,1,0,0.0,0,41,402,9.8,2
370,David Porter*\david-porter-1,Texas Christian,Big 12,12,39,392,10.1,3,0,0,,0,39,392,10.1,3
371,D.D. Goodson\dd-goodson-1,Colorado,Pac-12,9,38,382,10.1,2,1,7,7.0,0,39,389,10.0,2
372,Boone Niederhofer*\boone-niederhofer-1,Texas A&M,SEC,8,29,293,10.1,1,0,0,,0,29,293,10.1,1
373,Maurice Harris\maurice-harris-3,California,Pac-12,9,25,252,10.1,2,0,0,,0,25,252,10.1,2
374,Matt James\matt-james-1,Wake Forest,ACC,9,40,401,10.0,0,0,0,,0,40,401,10.0,0
375,Matt Dayes*\matt-dayes-1,North Carolina State,ACC,13,32,321,10.0,5,104,573,5.5,8,136,894,6.6,13
376,Jacob Martinez\jacob-martinez-1,Buffalo,MAC,11,28,280,10.0,3,2,1,0.5,0,30,281,9.4,3
377,Ty Montgomery*\ty-montgomery-1,Stanford,Pac-12,11,61,604,9.9,3,23,144,6.3,1,84,748,8.9,4
378,Kevonte Martin-Manley*\kevonte-martin-manley-1,Iowa,Big Ten,13,52,517,9.9,2,0,0,,0,52,517,9.9,2
379,Bruce Natson*\bruce-natson-1,Utah State,MWC,13,51,504,9.9,2,50,498,10.0,3,101,1002,9.9,5
380,Jack Tabb*\jack-tabb-1,North Carolina,ACC,11,26,257,9.9,3,0,0,,0,26,257,9.9,3
381,Malcolm Lewis*\malcolm-lewis-2,Miami (FL),ACC,11,25,248,9.9,1,0,0,,0,25,248,9.9,1
382,Jaxon Shipley*\jaxon-shipley-1,Texas,Big 12,12,59,577,9.8,1,0,0,,0,59,577,9.8,1
383,Cam Serigne\cam-serigne-1,Wake Forest,ACC,12,54,531,9.8,5,0,0,,0,54,531,9.8,5
384,Bradley Miller\bradley-miller-1,Texas State,Sun Belt,12,44,431,9.8,1,0,0,,0,44,431,9.8,1
385,Aaron Jones*\aaron-jones-6,UTEP,CUSA,12,30,293,9.8,3,242,1321,5.5,11,272,1614,5.9,14
386,Casey Martin\casey-martin-1,Southern Mississippi,CUSA,11,55,531,9.7,2,0,0,,0,55,531,9.7,2
387,Shay Fields\shay-fields-1,Colorado,Pac-12,12,50,486,9.7,4,4,24,6.0,1,54,510,9.4,5
388,Chandler Worthy\chandler-worthy-1,Troy,Sun Belt,12,44,428,9.7,3,12,55,4.6,0,56,483,8.6,3
389,Latevius Rayford\latevius-rayford-1,Vanderbilt,SEC,11,36,350,9.7,1,1,8,8.0,0,37,358,9.7,1
390,Ernest Calhoun\ernest-calhoun-1,Kent State,MAC,11,33,319,9.7,1,6,-20,-3.3,0,39,299,7.7,1
391,C.J. Best\cj-best-1,Texas State,Sun Belt,12,37,355,9.6,2,36,326,9.1,1,73,681,9.3,3
392,Roderick Proctor*\roderick-proctor-1,Memphis,American,11,27,259,9.6,1,7,-16,-2.3,0,34,243,7.1,1
393,Ricky Seals-Jones*\ricky-seals-jones-1,Texas A&M,SEC,11,49,465,9.5,4,0,0,,0,49,465,9.5,4
394,Teddy Veal\teddy-veal-1,Tulane,American,12,40,381,9.5,1,1,24,24.0,1,41,405,9.9,2
395,Taylor Barnhill\taylor-barnhill-1,UNLV,MWC,10,29,275,9.5,2,0,0,,0,29,275,9.5,2
396,Michiah Quick*\michiah-quick-1,Oklahoma,Big 12,8,25,237,9.5,1,4,6,1.5,0,29,243,8.4,1
397,Dustin Creel\dustin-creel-1,Eastern Michigan,MAC,8,24,228,9.5,0,0,0,,0,24,228,9.5,0
398,Jereme Jones*\jereme-jones-1,South Alabama,Sun Belt,13,36,338,9.4,2,0,0,,0,36,338,9.4,2
399,Lucky Whitehead\lucky-whitehead-1,Florida Atlantic,CUSA,12,76,706,9.3,6,21,210,10.0,1,97,916,9.4,7
400,Richy Turner*\richy-turner-1,Nevada,MWC,13,63,587,9.3,4,1,-4,-4.0,0,64,583,9.1,4
401,Leon Allen*\leon-allen-1,Western Kentucky,CUSA,13,51,476,9.3,3,272,1542,5.7,13,323,2018,6.2,16
402,Deon Watson\deon-watson-1,Idaho,Sun Belt,10,37,343,9.3,1,0,0,,0,37,343,9.3,1
403,Steven Walker*\steven-walker-1,Colorado State,MWC,12,30,279,9.3,4,0,0,,0,30,279,9.3,4
404,Bryce Bobo\bryce-bobo-1,Colorado,Pac-12,10,23,215,9.3,3,1,-3,-3.0,0,24,212,8.8,3
405,Tony Jones\tony-jones-1,Northwestern,Big Ten,10,35,323,9.2,1,3,17,5.7,0,38,340,8.9,1
406,Levi Norwood*\levi-norwood-1,Baylor,Big 12,10,35,319,9.1,2,1,4,4.0,0,36,323,9.0,2
407,Tyreek Hill*\tyreek-hill-1,Oklahoma State,Big 12,12,31,281,9.1,1,102,534,5.2,1,133,815,6.1,2
408,Karlos Williams*\karlos-williams-1,Florida State,ACC,12,29,265,9.1,1,150,689,4.6,11,179,954,5.3,12
409,Fransohn Bickley\fransohn-bickley-1,Akron,MAC,8,29,264,9.1,0,1,-5,-5.0,0,30,259,8.6,0
410,Robert Lewis\robert-lewis-7,Washington State,Pac-12,11,41,370,9.0,2,0,0,,0,41,370,9.0,2
411,Wayne Beadle*\wayne-beadle-1,Houston,American,9,27,242,9.0,0,0,0,,0,27,242,9.0,0
412,Tyler Winston\tyler-winston-1,San Jose State,MWC,12,78,694,8.9,5,0,0,,0,78,694,8.9,5
413,Landon Smith\landon-smith-2,Ohio,MAC,7,24,213,8.9,2,1,8,8.0,0,25,221,8.8,2
414,Jarred Gipson*\jarred-gipson-1,Nevada,MWC,12,33,291,8.8,4,0,0,,0,33,291,8.8,4
415,Gabe Fuselier*\gabe-fuselier-1,Louisiana,Sun Belt,10,30,264,8.8,2,0,0,,0,30,264,8.8,2
416,Aaron Grubb\aaron-grubb-1,UTSA,CUSA,10,23,202,8.8,0,2,2,1.0,0,25,204,8.2,0
417,Shane Williams-Rhodes*\shane-williams-rhodes-1,Boise State,MWC,13,68,585,8.6,7,15,179,11.9,0,83,764,9.2,7
418,Robert Lowe\robert-lowe-2,Texas State,Sun Belt,11,24,207,8.6,1,185,1091,5.9,12,209,1298,6.2,13
419,Josh Ferguson*\josh-ferguson-3,Illinois,Big Ten,13,50,427,8.5,2,146,735,5.0,8,196,1162,5.9,10
420,E.J. Bibbs\ej-bibbs-1,Iowa State,Big 12,10,45,382,8.5,8,0,0,,0,45,382,8.5,8
421,Autrey Golden*\autrey-golden-1,UTEP,CUSA,13,31,263,8.5,2,15,101,6.7,0,46,364,7.9,2
422,Willie Byrn*\willie-byrn-1,Virginia Tech,ACC,12,47,388,8.3,0,0,0,,0,47,388,8.3,0
423,Breon Allen*\breon-allen-1,East Carolina,American,12,35,289,8.3,1,134,869,6.5,8,169,1158,6.9,9
424,Damon Bullock*\damon-bullock-1,Iowa,Big Ten,10,32,265,8.3,0,27,74,2.7,0,59,339,5.7,0
425,Miles Shuler\miles-shuler-1,Northwestern,Big Ten,8,23,190,8.3,0,6,24,4.0,1,29,214,7.4,1
426,Joshua Bowen\joshua-bowen-1,New Mexico State,Sun Belt,10,41,336,8.2,1,0,0,,0,41,336,8.2,1
427,Aaron Wimberly\aaron-wimberly-1,Iowa State,Big 12,11,27,222,8.2,1,147,642,4.4,7,174,864,5.0,8
428,Deion Sanders Jr.\deion-sanders-jr-1,SMU,American,9,23,188,8.2,0,0,0,,0,23,188,8.2,0
429,Dontrell Hilliard\dontrell-hilliard-1,Tulane,American,12,30,244,8.1,1,97,452,4.7,3,127,696,5.5,4
430,Jahwan Edwards\jahwan-edwards-1,Ball State,MAC,12,29,236,8.1,0,262,1252,4.8,12,291,1488,5.1,12
431,John Christopher\john-christopher-1,Temple,American,9,24,194,8.1,0,0,0,,0,24,194,8.1,0
432,Justin Sinz\justin-sinz-1,Purdue,Big Ten,12,32,257,8.0,2,0,0,,0,32,257,8.0,2
433,Malcolm Mitchell*\malcolm-mitchell-2,Georgia,SEC,8,31,248,8.0,3,0,0,,0,31,248,8.0,3
434,Ryan Jackson*\ryan-jackson-1,Houston,American,13,25,199,8.0,2,112,620,5.5,5,137,819,6.0,7
435,Heath Jackson*\heath-jackson-1,Bowling Green State,MAC,10,34,270,7.9,0,0,0,,0,34,270,7.9,0
436,Terron Ward\terron-ward-1,Oregon State,Pac-12,10,29,229,7.9,0,133,696,5.2,10,162,925,5.7,10
437,Davonte' Neal*\davonte-neal-1,Arizona,Pac-12,11,27,214,7.9,2,1,6,6.0,0,28,220,7.9,2
438,Brandon Burks\brandon-burks-1,Troy,Sun Belt,11,23,181,7.9,1,96,584,6.1,3,119,765,6.4,4
439,Devin Lucien*\devin-lucien-1,UCLA,Pac-12,12,29,225,7.8,2,1,34,34.0,0,30,259,8.6,2
440,Bill Belton*\bill-belton-1,Penn State,Big Ten,13,26,201,7.7,1,125,526,4.2,6,151,727,4.8,7
441,Paul Perkins*\paul-perkins-1,UCLA,Pac-12,13,26,201,7.7,2,250,1572,6.3,9,276,1773,6.4,11
442,Jalen Richard\jalen-richard-1,Southern Mississippi,CUSA,7,24,184,7.7,1,40,236,5.9,1,64,420,6.6,2
443,Devin Fuller*\devin-fuller-1,UCLA,Pac-12,13,59,447,7.6,1,1,-2,-2.0,0,60,445,7.4,1
444,Jarvis West\jarvis-west-1,Iowa State,Big 12,11,46,349,7.6,1,1,4,4.0,0,47,353,7.5,1
445,Marcus Murphy*\marcus-murphy-1,Missouri,SEC,14,28,212,7.6,1,177,924,5.2,4,205,1136,5.5,5
446,Michael Gordon*\michael-gordon-1,Arkansas State,Sun Belt,11,25,191,7.6,1,159,1100,6.9,13,184,1291,7.0,14
447,Devin Campbell\devin-campbell-1,Buffalo,MAC,10,24,182,7.6,4,33,161,4.9,0,57,343,6.0,4
448,Jamal Morrow\jamal-morrow-1,Washington State,Pac-12,12,61,460,7.5,0,87,351,4.0,0,148,811,5.5,0
