Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
223,Roderick Proctor*\roderick-proctor-1,Memphis,American,11,26,332,12.8,0,3,-6,-2.0,0,29,326,11.2,0
224,Daniel Braverman*\daniel-braverman-1,Western Michigan,MAC,13,108,1367,12.7,13,2,13,6.5,0,110,1380,12.5,13
225,Alex Erickson*\alex-erickson-1,Wisconsin,Big Ten,13,77,978,12.7,3,7,111,15.9,0,84,1089,13.0,3
226,Antwane Grant*\antwane-grant-1,Western Kentucky,CUSA,14,55,701,12.7,7,3,65,21.7,1,58,766,13.2,8
227,Kenny Lawler*\kenny-lawler-1,California,Pac-12,12,52,658,12.7,13,2,15,7.5,0,54,673,12.5,13
228,Durron Neal*\durron-neal-1,Oklahoma,Big 12,13,44,559,12.7,3,0,0,,0,44,559,12.7,3
229,Mitchell Juergens*\mitchell-juergens-1,Brigham Young,Ind,12,37,471,12.7,2,3,11,3.7,0,40,482,12.1,2
230,Andre Patton\andre-patton-1,Rutgers,Big Ten,11,34,432,12.7,1,0,0,,0,34,432,12.7,1
231,Joe Mixon*\joe-mixon-1,Oklahoma,Big 12,13,28,356,12.7,4,113,753,6.7,7,141,1109,7.9,11
232,Demarcus Ayers*\demarcus-ayers-1,Houston,American,14,97,1221,12.6,6,26,148,5.7,1,123,1369,11.1,7
233,Christian Kirk*\christian-kirk-1,Texas A&M,SEC,13,80,1009,12.6,7,11,54,4.9,0,91,1063,11.7,7
234,Deandre Reaves*\deandre-reaves-1,Marshall,CUSA,13,56,705,12.6,4,0,0,,0,56,705,12.6,4
235,David Morgan\david-morgan-1,UTSA,CUSA,12,45,566,12.6,5,0,0,,0,45,566,12.6,5
236,Dwayne Washington*\dwayne-washington-1,Washington,Pac-12,8,25,315,12.6,3,47,282,6.0,4,72,597,8.3,7
237,Richie James*\richie-james-1,Middle Tennessee State,CUSA,13,107,1334,12.5,8,13,158,12.2,1,120,1492,12.4,9
238,Amara Darboh*\amara-darboh-1,Michigan,Big Ten,13,58,727,12.5,5,2,2,1.0,0,60,729,12.2,5
239,Alex Chisum*\alex-chisum-1,Cincinnati,American,12,38,475,12.5,1,0,0,,0,38,475,12.5,1
240,Dezmon Epps\dezmon-epps-1,Idaho,Sun Belt,6,61,757,12.4,2,0,0,,0,61,757,12.4,2
241,Max McCaffrey*\max-mccaffrey-1,Duke,ACC,13,52,643,12.4,5,0,0,,0,52,643,12.4,5
242,Chris Brown*\chris-brown-11,Notre Dame,Ind,13,48,597,12.4,4,0,0,,0,48,597,12.4,4
243,Ricky Seals-Jones*\ricky-seals-jones-1,Texas A&M,SEC,13,45,560,12.4,4,0,0,,0,45,560,12.4,4
244,Jafus Gaines\jafus-gaines-1,Texas State,Sun Belt,12,42,521,12.4,2,1,5,5.0,0,43,526,12.2,2
245,D'Vario Montgomery\dvario-montgomery-1,Iowa State,Big 12,10,27,335,12.4,3,0,0,,0,27,335,12.4,3
246,Davonte Allen*\davonte-allen-1,Marshall,CUSA,12,58,715,12.3,5,0,0,,0,58,715,12.3,5
247,Thomas Owens\thomas-owens-1,Florida International,CUSA,10,52,638,12.3,8,0,0,,0,52,638,12.3,8
248,Teldrick Morgan\teldrick-morgan-1,New Mexico State,Sun Belt,9,44,543,12.3,4,4,11,2.8,0,48,554,11.5,4
249,Simms McElfresh*\simms-mcelfresh-1,Appalachian State,Sun Belt,11,38,466,12.3,6,8,76,9.5,1,46,542,11.8,7
250,Steven Dunbar*\steven-dunbar-1,Houston,American,12,31,382,12.3,3,0,0,,0,31,382,12.3,3
251,Markell Pack*\markell-pack-1,Ole Miss,SEC,10,31,380,12.3,3,2,2,1.0,0,33,382,11.6,3
252,Wyatt Houston*\wyatt-houston-1,Utah State,MWC,10,25,307,12.3,3,0,0,,0,25,307,12.3,3
253,Johnny Jackson*\johnny-jackson-3,Arizona,Pac-12,12,50,612,12.2,5,0,0,,0,50,612,12.2,5
254,Billy Freeman*\billy-freeman-2,San Jose State,MWC,12,48,586,12.2,6,0,0,,0,48,586,12.2,6
255,Cam Serigne\cam-serigne-1,Wake Forest,ACC,12,46,562,12.2,4,0,0,,0,46,562,12.2,4
256,Evan Engram*\evan-engram-1,Ole Miss,SEC,12,38,464,12.2,2,0,0,,0,38,464,12.2,2
257,Kalib Woods\kalib-woods-1,Florida Atlantic,CUSA,9,27,330,12.2,3,0,0,,0,27,330,12.2,3
258,Stanley Morgan Jr.*\stanley-morgan-jr-1,Nebraska,Big Ten,11,25,304,12.2,3,0,0,,0,25,304,12.2,3
259,Britain Covey*\britain-covey-1,Utah,Pac-12,12,43,519,12.1,4,6,4,0.7,0,49,523,10.7,4
260,Trevon Brown\trevon-brown-1,East Carolina,American,9,41,496,12.1,4,0,0,,0,41,496,12.1,4
261,Levern Jacobs\levern-jacobs-1,Maryland,Big Ten,10,35,425,12.1,3,2,8,4.0,0,37,433,11.7,3
262,Dameon Gamblin*\dameon-gamblin-1,New Mexico,MWC,12,35,424,12.1,2,9,51,5.7,0,44,475,10.8,2
263,Johnell Barnes*\johnell-barnes-1,Duke,ACC,10,34,411,12.1,2,0,0,,0,34,411,12.1,2
264,J'Mon Moore\jmon-moore-2,Missouri,SEC,11,29,350,12.1,3,0,0,,0,29,350,12.1,3
265,Nate Brown\nate-brown-2,Missouri,SEC,10,27,326,12.1,4,0,0,,0,27,326,12.1,4
266,Sebastian Smith*\sebastian-smith-1,Ohio,MAC,13,65,777,12.0,7,0,0,,0,65,777,12.0,7
267,Mitchell Paige*\mitchell-paige-1,Indiana,Big Ten,13,57,684,12.0,6,3,11,3.7,0,60,695,11.6,6
268,Kendal Keys\kendal-keys-1,UNLV,MWC,12,43,515,12.0,6,0,0,,0,43,515,12.0,6
269,Jaquan White\jaquan-white-1,UTEP,CUSA,12,41,494,12.0,7,3,10,3.3,0,44,504,11.5,7
270,Brandon Holloway*\brandon-holloway-1,Mississippi State,SEC,13,33,396,12.0,5,92,413,4.5,0,125,809,6.5,5
271,Tajae Sharpe\tajae-sharpe-1,Massachusetts,MAC,12,111,1319,11.9,5,1,-3,-3.0,0,112,1316,11.8,5
272,Carlos Harris\carlos-harris-1,North Texas,CUSA,12,61,727,11.9,7,5,18,3.6,0,66,745,11.3,7
273,Jaydon Mickens*\jaydon-mickens-1,Washington,Pac-12,13,58,692,11.9,2,7,44,6.3,1,65,736,11.3,3
274,Max Morrison*\max-morrison-1,Cincinnati,American,13,52,617,11.9,3,0,0,,0,52,617,11.9,3
275,Cam Phillips*\cam-phillips-1,Virginia Tech,ACC,13,49,582,11.9,2,1,24,24.0,0,50,606,12.1,2
276,Darius Powe*\darius-powe-1,California,Pac-12,13,47,560,11.9,8,0,0,,0,47,560,11.9,8
277,Marken Michel\marken-michel-1,Massachusetts,MAC,9,31,370,11.9,4,7,46,6.6,0,38,416,10.9,4
278,Nelson Spruce\nelson-spruce-1,Colorado,Pac-12,13,89,1053,11.8,4,0,0,,0,89,1053,11.8,4
279,Hunter Sharp*\hunter-sharp-1,Utah State,MWC,11,71,835,11.8,9,8,20,2.5,0,79,855,10.8,9
280,Ajalen Holley\ajalen-holley-1,Louisiana-Monroe,Sun Belt,12,61,720,11.8,7,1,4,4.0,0,62,724,11.7,7
281,Dylan Collie\dylan-collie-1,Hawaii,MWC,11,29,342,11.8,1,1,0,0.0,0,30,342,11.4,1
282,C.J. Prosise*\cj-prosise-1,Notre Dame,Ind,10,26,308,11.8,1,157,1029,6.6,11,183,1337,7.3,12
283,Brayden Lenius*\brayden-lenius-1,Washington,Pac-12,10,26,307,11.8,3,0,0,,0,26,307,11.8,3
284,Todd Boyd*\todd-boyd-1,Georgia State,Sun Belt,10,25,296,11.8,2,1,9,9.0,0,26,305,11.7,2
285,Calvin Ridley*\calvin-ridley-1,Alabama,SEC,15,89,1045,11.7,7,1,2,2.0,0,90,1047,11.6,7
286,Jamire Jordan\jamire-jordan-1,Fresno State,MWC,12,46,540,11.7,5,10,55,5.5,1,56,595,10.6,6
287,R.J. Shelton*\rj-shelton-1,Michigan State,Big Ten,14,43,503,11.7,4,24,127,5.3,0,67,630,9.4,4
288,Kenneth Scott*\kenneth-scott-1,Utah,Pac-12,13,39,457,11.7,4,0,0,,0,39,457,11.7,4
289,Tommylee Lewis*\tommylee-lewis-1,Northern Illinois,MAC,9,34,398,11.7,3,8,20,2.5,0,42,418,10.0,3
290,Devan Stubblefield\devan-stubblefield-1,Hawaii,MWC,10,30,351,11.7,4,0,0,,0,30,351,11.7,4
291,Casey Martin*\casey-martin-1,Southern Mississippi,CUSA,14,80,925,11.6,7,1,-5,-5.0,0,81,920,11.4,7
292,Quinshad Davis*\quinshad-davis-1,North Carolina,ACC,14,55,638,11.6,4,0,0,,0,55,638,11.6,4
293,River Cracraft*\river-cracraft-1,Washington State,Pac-12,10,53,615,11.6,4,0,0,,0,53,615,11.6,4
294,Marcus McGill\marcus-mcgill-1,Buffalo,MAC,11,50,581,11.6,4,1,10,10.0,0,51,591,11.6,4
295,Daikiel Shorts*\daikiel-shorts-1,West Virginia,Big 12,13,44,511,11.6,5,0,0,,0,44,511,11.6,5
296,Stephen Anderson*\stephen-anderson-2,California,Pac-12,12,41,474,11.6,2,0,0,,0,41,474,11.6,2
297,Henry Krieger-Coble*\henry-krieger-coble-1,Iowa,Big Ten,13,35,405,11.6,1,0,0,,0,35,405,11.6,1
298,Steven Sims Jr.\steven-sims-jr-1,Kansas,Big 12,11,30,349,11.6,2,1,-9,-9.0,0,31,340,11.0,2
299,David Grinnage*\david-grinnage-1,North Carolina State,ACC,10,25,290,11.6,3,0,0,,0,25,290,11.6,3
300,Dontrell Hilliard\dontrell-hilliard-1,Tulane,American,12,23,267,11.6,1,115,646,5.6,6,138,913,6.6,7
301,Gabe Marks*\gabe-marks-1,Washington State,Pac-12,13,104,1192,11.5,15,0,0,,0,104,1192,11.5,15
302,Kody Kohl*\kody-kohl-1,Arizona State,Pac-12,12,32,368,11.5,4,0,28,,1,32,396,12.4,5
303,Fred Ross*\fred-ross-1,Mississippi State,SEC,13,88,1007,11.4,5,2,42,21.0,1,90,1049,11.7,6
304,Mose Frazier*\mose-frazier-1,Memphis,American,13,70,797,11.4,4,17,119,7.0,2,87,916,10.5,6
305,Robert Lewis*\robert-lewis-7,Washington State,Pac-12,13,43,490,11.4,1,0,0,,0,43,490,11.4,1
306,Tabari Hines\tabari-hines-1,Wake Forest,ACC,12,32,366,11.4,3,3,-13,-4.3,0,35,353,10.1,3
307,Amir Carlisle*\amir-carlisle-2,Notre Dame,Ind,12,31,351,11.3,1,6,38,6.3,0,37,389,10.5,1
308,Cameron Batson*\cameron-batson-1,Texas Tech,Big 12,12,29,327,11.3,1,1,2,2.0,0,30,329,11.0,1
309,Zay Jones\isaiah-jones-2,East Carolina,American,12,98,1099,11.2,5,1,-6,-6.0,0,99,1093,11.0,5
310,Jake Maulhardt\jake-maulhardt-1,Wyoming,MWC,12,57,641,11.2,8,0,0,,0,57,641,11.2,8
311,Ryan Burbrink*\ryan-burbrink-1,Bowling Green State,MAC,13,56,627,11.2,4,1,7,7.0,1,57,634,11.1,5
312,Daje Johnson\daje-johnson-1,Texas,Big 12,11,37,415,11.2,1,6,28,4.7,0,43,443,10.3,1
313,Dominique Heath*\dominique-heath-1,Kansas State,Big 12,13,28,313,11.2,3,3,17,5.7,0,31,330,10.6,3
314,Troy Fumagalli*\troy-fumagalli-2,Wisconsin,Big Ten,9,28,313,11.2,1,0,0,,0,28,313,11.2,1
315,Temi Alaka\temi-alaka-1,Rice,CUSA,8,27,303,11.2,1,0,0,,0,27,303,11.2,1
316,John Johnson\john-johnson-14,Troy,Sun Belt,12,23,258,11.2,0,1,-17,-17.0,0,24,241,10.0,0
317,Ryheem Malone\ryheem-malone-1,SMU,American,11,23,258,11.2,2,0,0,,0,23,258,11.2,2
318,Ardarius Stewart*\ardarius-stewart-1,Alabama,SEC,15,63,700,11.1,4,5,14,2.8,0,68,714,10.5,4
319,Marcus Green\marcus-green-6,Louisiana-Monroe,Sun Belt,12,62,687,11.1,6,3,5,1.7,0,65,692,10.6,6
320,Tim White*\tim-white-1,Arizona State,Pac-12,12,57,633,11.1,8,2,69,34.5,0,59,702,11.9,8
321,Demarcus Robinson*\demarcus-robinson-3,Florida,SEC,12,47,520,11.1,2,2,3,1.5,0,49,523,10.7,2
322,Hayden Plinke\hayden-plinke-2,UTEP,CUSA,10,37,410,11.1,0,1,-1,-1.0,0,38,409,10.8,0
323,Gehrig Dieter*\gehrig-dieter-1,Bowling Green State,MAC,14,94,1033,11.0,10,1,-2,-2.0,0,95,1031,10.9,10
324,Jerico Richardson*\jerico-richardson-1,Nevada,MWC,13,68,749,11.0,5,1,1,1.0,0,69,750,10.9,5
325,Jonnu Smith\jonnu-smith-1,Florida International,CUSA,8,36,397,11.0,4,0,0,,0,36,397,11.0,4
326,Shaq Washington*\shaq-washington-1,Cincinnati,American,13,90,982,10.9,6,0,0,,0,90,982,10.9,6
327,Dorian Baker\dorian-baker-1,Kentucky,SEC,11,56,612,10.9,3,0,0,,0,56,612,10.9,3
328,Tim Crawley*\tim-crawley-1,San Jose State,MWC,12,39,424,10.9,5,4,4,1.0,0,43,428,10.0,5
329,Matt Vandeberg*\matt-vandeberg-1,Iowa,Big Ten,14,65,703,10.8,4,2,24,12.0,0,67,727,10.9,4
330,Von Pearson*\von-pearson-1,Tennessee,SEC,12,38,409,10.8,3,4,-5,-1.3,0,42,404,9.6,3
331,Terry Godwin*\terry-godwin-1,Georgia,SEC,13,35,379,10.8,2,7,37,5.3,1,42,416,9.9,3
332,Jake Roh*\jake-roh-1,Boise State,MWC,13,33,357,10.8,1,0,0,,0,33,357,10.8,1
333,Dan Vitale*\dan-vitale-1,Northwestern,Big Ten,12,33,355,10.8,4,0,0,,0,33,355,10.8,4
334,Xavier Castille\xavier-castille-1,SMU,American,10,24,258,10.8,2,0,0,,0,24,258,10.8,2
335,Jesus Wilson*\jesus-wilson-1,Florida State,ACC,13,58,622,10.7,3,3,11,3.7,0,61,633,10.4,3
336,Kerry Thomas\kerry-thomas-1,UTSA,CUSA,12,51,548,10.7,4,8,42,5.3,0,59,590,10.0,4
337,Shaun Nixon*\shaun-nixon-1,Texas Christian,Big 12,13,47,501,10.7,1,16,66,4.1,0,63,567,9.0,1
338,Emanuel Thompson\emanuel-thompson-1,Troy,Sun Belt,11,28,299,10.7,3,0,0,,0,28,299,10.7,3
339,K.J. Maye*\kj-maye-1,Minnesota,Big Ten,13,73,773,10.6,5,9,46,5.1,1,82,819,10.0,6
340,Kevonn Mabon\kevonn-mabon-1,Ball State,MAC,12,70,745,10.6,2,2,-4,-2.0,0,72,741,10.3,2
341,Corey Jones*\corey-jones-3,Toledo,MAC,12,55,577,10.5,5,4,27,6.8,0,59,604,10.2,5
342,Ito Smith*\ito-smith-1,Southern Mississippi,CUSA,14,49,515,10.5,3,171,1128,6.6,10,220,1643,7.5,13
343,Dustin Creel\dustin-creel-1,Eastern Michigan,MAC,11,43,451,10.5,6,0,0,,0,43,451,10.5,6
344,Clinton Taylor\clinton-taylor-1,Florida International,CUSA,12,37,387,10.5,3,1,4,4.0,0,38,391,10.3,3
345,Tyler Winston*\tyler-winston-1,San Jose State,MWC,8,35,368,10.5,2,0,0,,0,35,368,10.5,2
346,Chuck Wade\chuck-wade-1,Wake Forest,ACC,11,33,348,10.5,1,1,-1,-1.0,0,34,347,10.2,1
347,Cody Tuttle\cody-tuttle-1,Eastern Michigan,MAC,12,33,348,10.5,0,1,-2,-2.0,0,34,346,10.2,0
348,Collin Lisa\collin-lisa-1,Buffalo,MAC,11,31,325,10.5,2,0,0,,0,31,325,10.5,2
349,Rashon Ceaser\rashon-ceaser-1,Louisiana-Monroe,Sun Belt,5,31,325,10.5,2,2,3,1.5,0,33,328,9.9,2
350,Brandon Burks\brandon-burks-1,Troy,Sun Belt,12,29,304,10.5,2,201,1005,5.0,7,230,1309,5.7,9
351,Sherman Badie\sherman-badie-1,Tulane,American,12,27,284,10.5,0,72,310,4.3,2,99,594,6.0,2
352,Kris Strange\kris-strange-1,Eastern Michigan,MAC,9,26,273,10.5,1,0,0,,0,26,273,10.5,1
353,Anthony Rice*\anthony-rice-2,Central Michigan,MAC,13,57,595,10.4,4,1,6,6.0,0,58,601,10.4,4
354,Al-Damion Riles\al-damion-riles-1,Louisiana,Sun Belt,11,46,477,10.4,4,1,4,4.0,0,47,481,10.2,4
355,Andrew Rodriguez*\andrew-rodriguez-2,Utah State,MWC,13,27,281,10.4,1,0,0,,0,27,281,10.4,1
356,Sony Michel*\sony-michel-1,Georgia,SEC,13,26,270,10.4,3,218,1136,5.2,8,244,1406,5.8,11
357,Jared Dangerfield*\jared-dangerfield-1,Western Kentucky,CUSA,13,82,844,10.3,8,0,0,,0,82,844,10.3,8
358,Arkeel Newsome*\arkeel-newsome-1,Connecticut,American,13,45,465,10.3,2,182,788,4.3,6,227,1253,5.5,8
359,Darren Andrews*\darren-andrews-1,UCLA,Pac-12,11,43,443,10.3,1,1,0,0.0,0,44,443,10.1,1
360,Richard Mullaney*\richard-mullaney-1,Alabama,SEC,15,38,390,10.3,5,0,0,,0,38,390,10.3,5
361,Darreus Rogers*\darreus-rogers-1,USC,Pac-12,10,28,289,10.3,3,1,1,1.0,0,29,290,10.0,3
362,Raekwon James\raekwon-james-1,Kent State,MAC,12,28,287,10.3,0,76,261,3.4,0,104,548,5.3,0
363,Tyler Boyd*\tyler-boyd-1,Pitt,ACC,12,91,926,10.2,6,40,349,8.7,0,131,1275,9.7,6
364,C.J. Best\cj-best-1,Texas State,Sun Belt,10,58,591,10.2,1,16,98,6.1,1,74,689,9.3,2
365,Conner Floyd*\conner-floyd-1,Tulsa,American,13,45,458,10.2,3,2,-10,-5.0,0,47,448,9.5,3
366,Turner Smiley\turner-smiley-1,North Texas,CUSA,9,25,255,10.2,1,1,10,10.0,0,26,265,10.2,1
367,Dondre Daley\dondre-daley-1,Iowa State,Big 12,7,24,244,10.2,2,0,0,,0,24,244,10.2,2
368,Bryce Williams\bryce-williams-1,East Carolina,American,12,58,583,10.1,4,0,0,,0,58,583,10.1,4
369,Austin Duke\austin-duke-1,Charlotte,CUSA,12,53,534,10.1,5,9,25,2.8,0,62,559,9.0,5
370,J.D. McKissic*\jd-mckissic-1,Arkansas State,Sun Belt,13,52,525,10.1,2,18,112,6.2,0,70,637,9.1,2
371,Janarion Grant\janarion-grant-1,Rutgers,Big Ten,12,35,352,10.1,1,8,80,10.0,0,43,432,10.0,1
372,Victor Bolden\victor-bolden-1,Oregon State,Pac-12,12,46,461,10.0,3,36,185,5.1,0,82,646,7.9,3
373,Jauan Wesley\jauan-wesley-1,Iowa State,Big 12,10,30,301,10.0,2,3,7,2.3,0,33,308,9.3,2
374,Andrew Pratt*\andrew-pratt-1,Akron,MAC,10,28,280,10.0,1,0,0,,0,28,280,10.0,1
375,Matt Weiser\matt-weiser-1,Buffalo,MAC,12,63,625,9.9,3,0,0,,0,63,625,9.9,3
376,D.J. Foster*\dj-foster-1,Arizona State,Pac-12,13,59,584,9.9,3,55,280,5.1,1,114,864,7.6,4
377,Jeremiah Booker\jeremiah-booker-1,Kansas,Big 12,8,23,228,9.9,0,0,0,,0,23,228,9.9,0
378,Demario Richard*\demario-richard-1,Arizona State,Pac-12,12,31,303,9.8,3,210,1104,5.3,7,241,1407,5.8,10
379,Cameron Posey\cameron-posey-1,Purdue,Big Ten,10,26,255,9.8,1,0,0,,0,26,255,9.8,1
380,Artavis Scott*\artavis-scott-1,Clemson,ACC,15,93,901,9.7,6,6,20,3.3,1,99,921,9.3,7
381,Samajie Grant*\samajie-grant-1,Arizona,Pac-12,10,31,301,9.7,2,4,21,5.3,0,35,322,9.2,2
382,Ryan Carden\ryan-carden-1,Texas State,Sun Belt,8,25,243,9.7,0,0,0,,0,25,243,9.7,0
383,Taquan Mizzell\taquan-mizzell-1,Virginia,ACC,12,75,721,9.6,4,164,664,4.0,4,239,1385,5.8,8
384,Gabe Fuselier\gabe-fuselier-1,Louisiana,Sun Belt,12,37,357,9.6,1,0,0,,0,37,357,9.6,1
385,Ervin Phillips\ervin-phillips-1,Syracuse,ACC,10,30,288,9.6,5,41,234,5.7,3,71,522,7.4,8
386,Ryan Yurachek*\ryan-yurachek-1,Marshall,CUSA,13,44,417,9.5,9,1,27,27.0,0,45,444,9.9,9
387,Jalen Richard*\jalen-richard-1,Southern Mississippi,CUSA,13,30,284,9.5,2,185,1098,5.9,14,215,1382,6.4,16
388,Kenyan Drake*\kenyan-drake-1,Alabama,SEC,13,29,276,9.5,1,77,408,5.3,1,106,684,6.5,2
389,T.L. Ford\tl-ford-1,Charlotte,CUSA,11,26,247,9.5,0,0,3,,0,26,250,9.6,0
390,Deandre Washington*\deandre-washington-1,Texas Tech,Big 12,13,41,385,9.4,2,233,1492,6.4,14,274,1877,6.9,16
391,Deon-Tay McManus*\deon-tay-mcmanus-1,Marshall,CUSA,12,36,337,9.4,1,0,0,,0,36,337,9.4,1
392,Larry Rose III\larry-rose-iii-1,New Mexico State,Sun Belt,12,30,283,9.4,2,239,1657,6.9,14,269,1940,7.2,16
393,Desmond Cain\desmond-cain-1,Illinois,Big Ten,12,53,492,9.3,1,1,5,5.0,0,54,497,9.2,1
394,Jake McGee*\jake-mcgee-1,Florida,SEC,11,41,381,9.3,4,0,0,,0,41,381,9.3,4
395,Jaylen Samuels*\jaylen-samuels-1,North Carolina State,ACC,13,65,597,9.2,7,56,368,6.6,9,121,965,8.0,16
396,Alan Cross*\alan-cross-2,Memphis,American,10,25,229,9.2,3,1,-2,-2.0,0,26,227,8.7,3
397,KeeSean Johnson\keesean-johnson-1,Fresno State,MWC,11,37,337,9.1,2,0,0,,0,37,337,9.1,2
398,Steven Mitchell*\steven-mitchell-1,USC,Pac-12,12,37,335,9.1,4,0,0,,0,37,335,9.1,4
399,Jared Mapps\jared-mapps-1,Louisiana-Monroe,Sun Belt,8,26,236,9.1,1,0,0,,0,26,236,9.1,1
400,Jeremy McNichols*\jeremy-mcnichols-1,Boise State,MWC,12,51,460,9.0,6,240,1337,5.6,20,291,1797,6.2,26
401,Marcus Smith\marcus-smith-7,North Texas,CUSA,11,29,261,9.0,0,0,0,,0,29,261,9.0,0
402,Elijah McGuire\elijah-mcguire-1,Louisiana,Sun Belt,12,34,304,8.9,3,209,1047,5.0,13,243,1351,5.6,16
403,Jamal Morrow*\jamal-morrow-1,Washington State,Pac-12,11,33,294,8.9,4,53,347,6.5,0,86,641,7.5,4
404,Steven Scheu\steven-scheu-1,Vanderbilt,SEC,9,27,240,8.9,1,0,0,,0,27,240,8.9,1
405,Elijhaa Penny\elijhaa-penny-1,Idaho,Sun Belt,12,27,239,8.9,2,246,1159,4.7,10,273,1398,5.1,12
406,Aregeros Turner*\aregeros-turner-1,Northern Illinois,MAC,14,39,343,8.8,1,24,152,6.3,1,63,495,7.9,2
407,Travis Greene*\travis-greene-1,Bowling Green State,MAC,14,27,237,8.8,2,222,1298,5.8,15,249,1535,6.2,17
408,Jalen McCleskey*\jalen-mccleskey-1,Oklahoma State,Big 12,13,29,253,8.7,3,4,25,6.3,0,33,278,8.4,3
409,Ray-Ray McCloud*\ray-ray-mccloud-1,Clemson,ACC,12,29,251,8.7,1,7,48,6.9,0,36,299,8.3,1
410,Alvin Kamara*\alvin-kamara-1,Tennessee,SEC,13,34,291,8.6,3,107,698,6.5,7,141,989,7.0,10
411,Wyatt Demps*\wyatt-demps-1,Nevada,MWC,11,27,232,8.6,0,0,0,,0,27,232,8.6,0
412,Lajuan Hunt*\lajuan-hunt-1,Utah State,MWC,13,27,231,8.6,1,106,338,3.2,5,133,569,4.3,6
413,Devontae Booker*\devontae-booker-1,Utah,Pac-12,10,37,316,8.5,0,268,1261,4.7,11,305,1577,5.2,11
414,Tyler Patrick\tyler-patrick-1,Kansas,Big 12,10,30,255,8.5,2,0,0,,0,30,255,8.5,2
415,Shane Williams-Rhodes*\shane-williams-rhodes-1,Boise State,MWC,11,62,521,8.4,0,13,102,7.8,1,75,623,8.3,1
416,Corey Lacanaria\corey-lacanaria-1,Ball State,MAC,10,45,376,8.4,2,0,0,,0,45,376,8.4,2
417,D.J. Vinson\dj-vinson-1,South Alabama,Sun Belt,11,23,193,8.4,0,3,5,1.7,1,26,198,7.6,1
418,Dare Ogunbowale*\dare-ogunbowale-1,Wisconsin,Big Ten,13,36,299,8.3,1,194,819,4.2,7,230,1118,4.9,8
419,Anthony Wales*\anthony-wales-1,Western Kentucky,CUSA,11,27,225,8.3,2,154,1086,7.1,9,181,1311,7.2,11
420,Aaron Grubb\aaron-grubb-1,UTSA,CUSA,11,42,344,8.2,3,12,56,4.7,0,54,400,7.4,3
421,Joshua Bowen\joshua-bowen-1,New Mexico State,Sun Belt,10,29,239,8.2,2,0,0,,0,29,239,8.2,2
422,Paul Perkins*\paul-perkins-1,UCLA,Pac-12,13,30,242,8.1,1,237,1343,5.7,14,267,1585,5.9,15
423,Henry Bussey\henry-bussey-1,Florida Atlantic,CUSA,12,29,236,8.1,0,14,65,4.6,0,43,301,7.0,0
424,Phillip Lindsay\phillip-lindsay-1,Colorado,Pac-12,13,27,216,8.0,1,141,658,4.7,6,168,874,5.2,7
425,Xavier Jones\xavier-jones-2,SMU,American,12,28,219,7.8,0,150,632,4.2,10,178,851,4.8,10
426,Ralph Webb\ralph-webb-1,Vanderbilt,SEC,12,24,188,7.8,2,277,1152,4.2,5,301,1340,4.5,7
427,Josh Ferguson\josh-ferguson-3,Illinois,Big Ten,9,37,280,7.6,2,129,708,5.5,3,166,988,6.0,5
428,Ezekiel Elliott*\ezekiel-elliott-1,Ohio State,Big Ten,13,27,206,7.6,0,289,1821,6.3,23,316,2027,6.4,23
429,Jamal Wilson\jamal-wilson-3,Massachusetts,MAC,12,24,182,7.6,1,86,377,4.4,6,110,559,5.1,7
430,Danny Anthrop\danny-anthrop-1,Purdue,Big Ten,12,57,430,7.5,2,2,-4,-2.0,0,59,426,7.2,2
431,Alex Gardner\alex-gardner-2,Florida International,CUSA,12,60,442,7.4,1,186,760,4.1,9,246,1202,4.9,10
432,Tyler Ervin*\tyler-ervin-1,San Jose State,MWC,13,45,334,7.4,2,294,1601,5.4,13,339,1935,5.7,15
433,Keith Harrington*\keith-harrington-1,Washington State,Pac-12,13,43,312,7.3,3,37,238,6.4,2,80,550,6.9,5
434,Kyrin Priester*\kyrin-priester-1,Washington State,Pac-12,13,33,241,7.3,1,1,5,5.0,0,34,246,7.2,1
435,D.J. Knox\dj-knox-1,Purdue,Big Ten,10,26,189,7.3,0,108,409,3.8,2,134,598,4.5,2
436,Chris Shillings\chris-shillings-1,Ball State,MAC,9,26,186,7.2,1,0,0,,0,26,186,7.2,1
437,Markell Jones\markell-jones-1,Purdue,Big Ten,12,34,239,7.0,1,168,875,5.2,10,202,1114,5.5,11
438,Warren Redix\warren-redix-1,UTEP,CUSA,10,29,202,7.0,1,23,136,5.9,0,52,338,6.5,1
439,Gary Haynes\gary-haynes-1,Louisiana,Sun Belt,8,25,174,7.0,0,0,0,,0,25,174,7.0,0
440,Demetrius Frazier*\demetrius-frazier-1,Middle Tennessee State,CUSA,12,28,191,6.8,1,2,12,6.0,0,30,203,6.8,1
441,Chris Hairston\chris-hairston-2,East Carolina,American,12,29,193,6.7,1,165,754,4.6,8,194,947,4.9,9
442,Shaq Vann\shaq-vann-1,Eastern Michigan,MAC,12,34,221,6.5,1,102,611,6.0,5,136,832,6.1,6
443,Tra Carson*\tra-carson-1,Texas A&M,SEC,13,29,183,6.3,1,242,1165,4.8,7,271,1348,5.0,8
