Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
223,Pooh Stricklin\pooh-stricklin-1,Baylor,Big 12,8,32,414,12.9,1,0,0,,0,32,414,12.9,1
224,Johnathan Boone*\johnathan-boone-1,New Mexico State,Sun Belt,9,31,399,12.9,1,0,0,,0,31,399,12.9,1
225,Steve Ishmael\steve-ishmael-1,Syracuse,ACC,12,105,1347,12.8,7,0,0,,0,105,1347,12.8,7
226,Teddy Veal*\teddy-veal-1,Louisiana Tech,CUSA,13,74,950,12.8,7,4,6,1.5,0,78,956,12.3,7
227,A.J. Coney*\aj-coney-1,Akron,MAC,14,43,551,12.8,3,0,0,,0,43,551,12.8,3
228,Harrison Bryant*\harrison-bryant-1,Florida Atlantic,CUSA,10,32,408,12.8,5,0,0,,0,32,408,12.8,5
229,Deon Cain*\deon-cain-1,Clemson,ACC,14,58,734,12.7,6,0,0,,0,58,734,12.7,6
230,Hayden Hurst*\hayden-hurst-1,South Carolina,SEC,13,44,559,12.7,2,9,30,3.3,1,53,589,11.1,3
231,Cam Serigne*\cam-serigne-1,Wake Forest,ACC,11,44,556,12.6,9,0,0,,0,44,556,12.6,9
232,Charles Nelson*\charles-nelson-2,Oregon,Pac-12,10,32,404,12.6,1,11,25,2.3,1,43,429,10.0,2
233,Akrum Wadley*\akrum-wadley-1,Iowa,Big Ten,13,28,353,12.6,3,252,1109,4.4,10,280,1462,5.2,13
234,Dijon Paschal*\dijon-paschal-1,Arkansas State,Sun Belt,10,25,315,12.6,1,0,0,,0,25,315,12.6,1
235,Andre Wilson*\andre-wilson-1,UAB,CUSA,13,54,677,12.5,6,3,27,9.0,0,57,704,12.4,6
236,Marchie Murdock*\marchie-murdock-1,Iowa State,Big 12,12,41,513,12.5,5,0,0,,0,41,513,12.5,5
237,Marcel Williams*\marcel-williams-2,Marshall,CUSA,9,41,512,12.5,2,1,3,3.0,0,42,515,12.3,2
238,Brady Jones\brady-jones-2,UTSA,CUSA,11,26,325,12.5,2,1,-11,-11.0,0,27,314,11.6,2
239,Bryan Edwards*\bryan-edwards-1,South Carolina,SEC,13,64,793,12.4,5,4,19,4.8,0,68,812,11.9,5
240,Kobay White*\kobay-white-1,Boston College,ACC,12,34,423,12.4,2,0,0,,0,34,423,12.4,2
241,Xavier Lane*\xavier-lane-1,Western Kentucky,CUSA,8,27,336,12.4,0,0,0,,0,27,336,12.4,0
242,Braxton Berrios*\braxton-berrios-1,Miami (FL),ACC,13,55,679,12.3,9,0,0,,0,55,679,12.3,9
243,Keenen Johnson\keenen-johnson-1,Tulsa,American,10,44,539,12.3,1,1,4,4.0,0,45,543,12.1,1
244,Rafael Araujo-Lopes\rafael-araujo-lopes-1,Pitt,ACC,11,43,531,12.3,2,5,6,1.2,0,48,537,11.2,2
245,Spencer Tears*\spencer-tears-1,Northern Illinois,MAC,13,43,528,12.3,4,4,-5,-1.3,0,47,523,11.1,4
246,Dillon Mitchell*\dillon-mitchell-1,Oregon,Pac-12,11,42,517,12.3,4,4,6,1.5,0,46,523,11.4,4
247,Detrich Clark*\detrich-clark-1,Colorado State,MWC,11,41,504,12.3,6,15,40,2.7,0,56,544,9.7,6
248,Willie Johnson*\willie-johnson-5,Marshall,CUSA,11,36,443,12.3,4,0,0,,0,36,443,12.3,4
249,Grant Perry*\grant-perry-1,Michigan,Big Ten,9,25,307,12.3,1,0,0,,0,25,307,12.3,1
250,T.J. Rahming*\tj-rahming-1,Duke,ACC,13,65,795,12.2,2,4,3,0.8,0,69,798,11.6,2
251,Ja'Marcus Bradley\jamarcus-bradley-1,Louisiana,Sun Belt,12,39,475,12.2,2,2,25,12.5,0,41,500,12.2,2
252,Deon Stewart\deon-stewart-1,Arkansas,SEC,11,33,404,12.2,3,8,10,1.3,0,41,414,10.1,3
253,Darren Woods Jr\darren-woods-jr-1,UNLV,MWC,12,30,366,12.2,0,3,30,10.0,0,33,396,12.0,0
254,Demari Simpkins*\demari-simpkins-1,Utah,Pac-12,13,29,354,12.2,1,4,-16,-4.0,0,33,338,10.2,1
255,Ty Lee*\ty-lee-1,Middle Tennessee State,CUSA,13,79,955,12.1,5,39,109,2.8,1,118,1064,9.0,6
256,Dante Pettis*\dante-pettis-1,Washington,Pac-12,13,63,761,12.1,7,3,50,16.7,0,66,811,12.3,7
257,Ben Johnson\ben-johnson-2,Kansas,Big 12,11,30,363,12.1,1,0,0,,0,30,363,12.1,1
258,Tamir Jones*\tamir-jones-1,Georgia State,Sun Belt,11,33,396,12.0,0,0,0,,0,33,396,12.0,0
259,Malik Stanley\malik-stanley-1,South Alabama,Sun Belt,8,27,324,12.0,3,1,3,3.0,0,28,327,11.7,3
260,Tavares Martin Jr*\tavares-martin-jr-1,Washington State,Pac-12,11,70,831,11.9,9,0,0,,0,70,831,11.9,9
261,Adam Breneman\adam-breneman-1,Massachusetts,Ind,11,64,764,11.9,4,0,0,,0,64,764,11.9,4
262,Ron'Quavion Tarver*\ronquavion-tarver-1,Utah State,MWC,13,48,569,11.9,7,0,9,,0,48,578,12.0,7
263,Antoine Porter\antoine-porter-1,Eastern Michigan,MAC,12,46,548,11.9,4,1,-16,-16.0,0,47,532,11.3,4
264,Troy Fumagalli*\troy-fumagalli-2,Wisconsin,Big Ten,12,46,547,11.9,4,0,0,,0,46,547,11.9,4
265,Christopher Herndon IV*\christopher-herndon-iv-1,Miami (FL),ACC,11,40,477,11.9,4,0,0,,0,40,477,11.9,4
266,Timmy Hernandez\timmy-hernandez-1,Oregon State,Pac-12,11,30,357,11.9,3,0,0,,0,30,357,11.9,3
267,Jordan Villamin\jordan-villamin-1,Oregon State,Pac-12,9,30,356,11.9,1,0,0,,0,30,356,11.9,1
268,Dalyn Dawkins*\dalyn-dawkins-1,Colorado State,MWC,13,26,310,11.9,1,226,1399,6.2,8,252,1709,6.8,9
269,Taivon Jacobs\taivon-jacobs-1,Maryland,Big Ten,12,47,553,11.8,5,2,6,3.0,0,49,559,11.4,5
270,Devin Ross\devin-ross-2,Colorado,Pac-12,10,43,508,11.8,2,3,21,7.0,0,46,529,11.5,2
271,Isaiah Harper\isaiah-harper-1,Old Dominion,CUSA,11,39,462,11.8,0,14,59,4.2,0,53,521,9.8,0
272,Aleva Hifo\aleva-hifo-1,Brigham Young,Ind,10,37,437,11.8,2,0,0,,0,37,437,11.8,2
273,Kamrin Solomon*\kamrin-solomon-1,Florida Atlantic,CUSA,11,33,388,11.8,1,5,22,4.4,0,38,410,10.8,1
274,Davontavean Martin*\davontavean-martin-1,Washington State,Pac-12,11,31,366,11.8,6,0,0,,0,31,366,11.8,6
275,Jordan Cunningham\jordan-cunningham-1,North Carolina,ACC,11,26,307,11.8,1,0,0,,0,26,307,11.8,1
276,Jeff Smith*\jeff-smith-10,Boston College,ACC,13,25,296,11.8,0,10,107,10.7,1,35,403,11.5,1
277,Simmie Cobbs\simmie-cobbs-1,Indiana,Big Ten,12,72,841,11.7,8,0,0,,1,72,841,11.7,9
278,Willie Wright*\willie-wright-4,Florida Atlantic,CUSA,12,56,657,11.7,6,19,139,7.3,1,75,796,10.6,7
279,Saquon Barkley*\saquon-barkley-1,Penn State,Big Ten,13,54,632,11.7,3,217,1271,5.9,18,271,1903,7.0,21
280,Otis Anderson*\otis-anderson-1,UCF,American,12,30,351,11.7,3,69,494,7.2,4,99,845,8.5,7
281,Kyle Williams*\kyle-williams-8,Arizona State,Pac-12,13,66,763,11.6,7,10,86,8.6,0,76,849,11.2,7
282,Sean Savoy*\sean-savoy-1,Virginia Tech,ACC,12,39,454,11.6,4,24,116,4.8,2,63,570,9.0,6
283,Lil'Jordan Humphrey*\liljordan-humphrey-1,Texas,Big 12,11,37,431,11.6,1,6,41,6.8,1,43,472,11.0,2
284,Donnie Ernsberger\donnie-ernsberger-1,Western Michigan,MAC,12,34,394,11.6,4,0,0,,0,34,394,11.6,4
285,Eric Kumah*\eric-kumah-1,Virginia Tech,ACC,10,28,324,11.6,2,0,0,,0,28,324,11.6,2
286,Dylan Cantrell*\dylan-cantrell-1,Texas Tech,Big 12,13,71,816,11.5,7,1,3,3.0,1,72,819,11.4,8
287,Jakobi Meyers*\jakobi-meyers-1,North Carolina State,ACC,12,63,727,11.5,5,5,-5,-1.0,0,68,722,10.6,5
288,Scott Miller\scott-miller-3,Bowling Green State,MAC,12,63,722,11.5,4,2,22,11.0,0,65,744,11.4,4
289,Anthony Muse*\anthony-muse-1,New Mexico State,Sun Belt,12,39,449,11.5,2,0,0,,0,39,449,11.5,2
290,Keelan Ewaliko\keelan-ewaliko-1,Hawaii,MWC,12,26,299,11.5,0,0,0,,0,26,299,11.5,0
291,Dylan Collie\dylan-collie-1,Hawaii,MWC,11,56,636,11.4,4,1,23,23.0,0,57,659,11.6,4
292,Jhamon Ausbon*\jhamon-ausbon-1,Texas A&M,SEC,12,50,571,11.4,3,0,0,,0,50,571,11.4,3
293,Kendrick Edwards*\kendrick-edwards-1,Arkansas State,Sun Belt,12,38,434,11.4,3,0,0,,0,38,434,11.4,3
294,Tevaris McCormick*\tevaris-mccormick-1,Troy,Sun Belt,12,37,421,11.4,3,5,14,2.8,0,42,435,10.4,3
295,Gary Jennings*\gary-jennings-1,West Virginia,Big 12,13,97,1096,11.3,1,0,0,,0,97,1096,11.3,1
296,Cameron Echols-Luper*\cameron-echols-luper-1,Western Kentucky,CUSA,9,42,473,11.3,4,2,6,3.0,0,44,479,10.9,4
297,Jared Murphy\jared-murphy-1,Miami (OH),MAC,12,38,430,11.3,2,1,3,3.0,0,39,433,11.1,2
298,Patrick Smith*\patrick-smith-1,Middle Tennessee State,CUSA,10,29,329,11.3,2,0,0,,0,29,329,11.3,2
299,Bryce Bobo\bryce-bobo-1,Colorado,Pac-12,12,62,693,11.2,5,1,9,9.0,0,63,702,11.1,5
300,Garrett Johnson*\garrett-johnson-3,Kentucky,SEC,12,48,539,11.2,2,2,12,6.0,0,50,551,11.0,2
301,Aaron Fuller*\aaron-fuller-1,Washington,Pac-12,10,26,291,11.2,1,0,0,,0,26,291,11.2,1
302,Phillip Lindsay\phillip-lindsay-1,Colorado,Pac-12,12,23,257,11.2,1,301,1474,4.9,14,324,1731,5.3,15
303,Linell Bonner*\linell-bonner-1,Houston,American,11,80,889,11.1,5,1,-2,-2.0,0,81,887,11.0,5
304,Kahlil Lewis\kahlil-lewis-1,Cincinnati,American,12,61,676,11.1,7,2,33,16.5,0,63,709,11.3,7
305,Dax Raymond*\dax-raymond-1,Utah State,MWC,12,41,456,11.1,1,0,0,,0,41,456,11.1,1
306,David Ungerer\david-ungerer-1,Idaho,Sun Belt,12,39,432,11.1,6,0,0,,0,39,432,11.1,6
307,Emanuel Thompson*\emanuel-thompson-1,Troy,Sun Belt,11,38,420,11.1,0,0,0,,0,38,420,11.1,0
308,Tyler Hoppes\tyler-hoppes-1,Nebraska,Big Ten,12,34,377,11.1,3,0,0,,0,34,377,11.1,3
309,Mark Quattlebaum\mark-quattlebaum-1,Charlotte,CUSA,11,31,343,11.1,1,0,0,,0,31,343,11.1,1
310,Pharoah McKever*\pharoah-mckever-1,Florida International,CUSA,11,27,301,11.1,3,0,0,,0,27,301,11.1,3
311,Greg Campbell Jr.\greg-campbell-3,UTSA,CUSA,10,27,300,11.1,0,8,75,9.4,0,35,375,10.7,0
312,Tre Walker\tre-walker-3,San Jose State,MWC,9,26,288,11.1,1,0,0,,0,26,288,11.1,1
313,Van Jefferson\van-jefferson-1,Ole Miss,SEC,10,42,456,10.9,1,0,0,,0,42,456,10.9,1
314,Reggie Hemphill-Mapps*\reggie-hemphill-mapps-1,Texas,Big 12,12,37,402,10.9,0,8,31,3.9,0,45,433,9.6,0
315,Quin Jernighan*\quin-jernighan-1,Western Kentucky,CUSA,10,36,393,10.9,3,1,-3,-3.0,0,37,390,10.5,3
316,Keyion Dixon\keyion-dixon-1,Connecticut,American,11,33,360,10.9,1,9,41,4.6,0,42,401,9.5,1
317,OrTre Smith*\ortre-smith-1,South Carolina,SEC,10,30,326,10.9,3,0,0,,0,30,326,10.9,3
318,Marcus Baugh*\marcus-baugh-1,Ohio State,Big Ten,14,28,304,10.9,5,1,5,5.0,0,29,309,10.7,5
319,Maurice Ffrench\maurice-ffrench-1,Pitt,ACC,11,25,272,10.9,0,9,71,7.9,0,34,343,10.1,0
320,Mike Dudek\mike-dudek-1,Illinois,Big Ten,7,24,262,10.9,1,0,0,,0,24,262,10.9,1
321,Trey Quinn*\trey-quinn-1,SMU,American,13,114,1236,10.8,13,1,0,0.0,0,115,1236,10.7,13
322,Christian Blake*\christian-blake-1,Northern Illinois,MAC,13,41,442,10.8,4,16,58,3.6,0,57,500,8.8,4
323,Garrett Dickerson*\garrett-dickerson-1,Northwestern,Big Ten,11,38,410,10.8,4,1,-1,-1.0,0,39,409,10.5,4
324,Dezmon Patmon*\dezmon-patmon-1,Washington State,Pac-12,9,35,379,10.8,0,0,0,,0,35,379,10.8,0
325,Allen Staggers*\allen-staggers-1,Southern Mississippi,CUSA,13,44,471,10.7,5,8,64,8.0,0,52,535,10.3,5
326,Trenton Irwin*\trenton-irwin-1,Stanford,Pac-12,14,43,461,10.7,2,0,0,,0,43,461,10.7,2
327,Melvin Vaughn\melvin-vaughn-1,Old Dominion,CUSA,8,33,354,10.7,4,0,0,,0,33,354,10.7,4
328,Theo Howard*\theo-howard-1,UCLA,Pac-12,13,56,594,10.6,4,2,0,0.0,0,58,594,10.2,4
329,Matt Bushman\matt-bushman-1,Brigham Young,Ind,13,49,520,10.6,3,0,0,,0,49,520,10.6,3
330,OJ Clark*\oj-clark-1,New Mexico State,Sun Belt,11,47,500,10.6,3,0,0,,0,47,500,10.6,3
331,Charles Standberry*\charles-standberry-1,Louisville,ACC,13,29,306,10.6,4,0,0,,0,29,306,10.6,4
332,Olamide Zaccheaus*\olamide-zaccheaus-1,Virginia,ACC,13,85,895,10.5,5,27,182,6.7,1,112,1077,9.6,6
333,Jake Roh*\jake-roh-1,Boise State,MWC,11,39,410,10.5,9,7,28,4.0,2,46,438,9.5,11
334,Sean Modster*\sean-modster-1,Boise State,MWC,14,32,335,10.5,3,0,0,,0,32,335,10.5,3
335,Malik Turner\malik-turner-1,Illinois,Big Ten,10,31,326,10.5,0,0,0,,0,31,326,10.5,0
336,Gregory Hogan*\gregory-hogan-1,New Mexico State,Sun Belt,10,26,272,10.5,1,0,0,,0,26,272,10.5,1
337,Chris Davis\chris-davis-12,New Mexico,MWC,11,25,262,10.5,1,0,0,,0,25,262,10.5,1
338,Nick Easley*\nick-easley-1,Iowa,Big Ten,13,51,530,10.4,4,2,11,5.5,0,53,541,10.2,4
339,Justin Holmes\justin-holmes-2,San Jose State,MWC,11,26,270,10.4,2,0,0,,0,26,270,10.4,2
340,Justin Hall\justin-hall-3,Ball State,MAC,12,78,801,10.3,3,11,59,5.4,0,89,860,9.7,3
341,Jacob Sannon\jacob-sannon-1,Idaho,Sun Belt,11,59,608,10.3,1,0,0,,0,59,608,10.3,1
342,Ray-Ray McCloud*\ray-ray-mccloud-1,Clemson,ACC,14,49,503,10.3,1,6,30,5.0,0,55,533,9.7,1
343,Desmon White*\desmon-white-1,Texas Christian,Big 12,13,41,423,10.3,5,2,9,4.5,0,43,432,10.0,5
344,Keith Gavin*\keith-gavin-1,Florida State,ACC,10,27,278,10.3,0,1,6,6.0,0,28,284,10.1,0
345,Talon Shumway\talon-shumway-1,Brigham Young,Ind,11,25,257,10.3,0,0,0,,0,25,257,10.3,0
346,Ethan Wolf\ethan-wolf-1,Tennessee,SEC,11,24,246,10.3,3,0,0,,0,24,246,10.3,3
347,Ervin Phillips\ervin-phillips-1,Syracuse,ACC,12,89,904,10.2,4,11,76,6.9,1,100,980,9.8,5
348,Flynn Nagel*\flynn-nagel-1,Northwestern,Big Ten,13,48,489,10.2,2,1,4,4.0,0,49,493,10.1,2
349,Ammon Barker\ammon-barker-1,Hawaii,MWC,11,39,398,10.2,1,0,0,,0,39,398,10.2,1
350,Brad Anderson*\brad-anderson-3,Middle Tennessee State,CUSA,9,33,338,10.2,3,89,491,5.5,0,122,829,6.8,3
351,Whop Philyor\whop-philyor-1,Indiana,Big Ten,10,33,335,10.2,3,5,15,3.0,0,38,350,9.2,3
352,Jesse Jackson*\jesse-jackson-1,Mississippi State,SEC,12,27,276,10.2,0,2,8,4.0,0,29,284,9.8,0
353,Samson Nacua*\samson-nacua-1,Utah,Pac-12,10,29,294,10.1,1,1,3,3.0,0,30,297,9.9,1
354,Alexander Mattison*\alexander-mattison-1,Boise State,MWC,14,28,284,10.1,1,212,1086,5.1,12,240,1370,5.7,13
355,Jerome Washington\jerome-washington-1,Rutgers,Big Ten,11,28,282,10.1,1,1,-2,-2.0,0,29,280,9.7,1
356,Tyler Mabry\tyler-mabry-2,Buffalo,MAC,11,24,242,10.1,1,0,0,,0,24,242,10.1,1
357,Hunter Renfrow*\hunter-renfrow-1,Clemson,ACC,14,60,602,10.0,3,0,0,,0,60,602,10.0,3
358,Isaiah Zuber*\isaiah-zuber-1,Kansas State,Big 12,13,51,510,10.0,4,2,35,17.5,0,53,545,10.3,4
359,Darrell Stewart Jr.*\darrell-stewart-jr-1,Michigan State,Big Ten,13,50,501,10.0,2,20,140,7.0,0,70,641,9.2,2
360,Trever Ryen*\trever-ryen-1,Iowa State,Big 12,13,47,469,10.0,1,2,7,3.5,0,49,476,9.7,1
361,Riley Miller\riley-miller-1,Ball State,MAC,11,30,300,10.0,1,0,0,,0,30,300,10.0,1
362,Da'Mari Scott*\damari-scott-1,Fresno State,MWC,14,57,566,9.9,1,14,93,6.6,0,71,659,9.3,1
363,Mike Gesicki*\mike-gesicki-1,Penn State,Big Ten,13,57,563,9.9,9,0,0,,0,57,563,9.9,9
364,C.J. Duncan\cj-duncan-1,Vanderbilt,SEC,12,52,517,9.9,5,0,10,,0,52,527,10.1,5
365,Quay Johnson\quay-johnson-1,East Carolina,American,10,47,464,9.9,3,3,3,1.0,0,50,467,9.3,3
366,Ito Smith*\ito-smith-1,Southern Mississippi,CUSA,13,40,396,9.9,2,248,1415,5.7,13,288,1811,6.3,15
367,Devin Butler\devin-butler-2,Syracuse,ACC,12,33,327,9.9,1,2,14,7.0,0,35,341,9.7,1
368,K.J. Hill*\kj-hill-1,Ohio State,Big Ten,14,56,549,9.8,3,2,1,0.5,0,58,550,9.5,3
369,Jonathan Ward*\jonathan-ward-3,Central Michigan,MAC,13,48,470,9.8,3,178,1024,5.8,10,226,1494,6.6,13
370,Eric Cooper*\eric-cooper-1,Central Michigan,MAC,10,29,285,9.8,2,0,0,,0,29,285,9.8,2
371,Deshaunte Jones*\deshaunte-jones-1,Iowa State,Big 12,13,28,273,9.8,0,0,0,,0,28,273,9.8,0
372,Kelvin Smith*\kelvin-smith-3,North Texas,CUSA,13,27,264,9.8,0,0,0,,0,27,264,9.8,0
373,Ryan Davis*\ryan-davis-5,Auburn,SEC,14,84,815,9.7,5,0,0,,0,84,815,9.7,5
374,Brandon Powell\brandon-powell-1,Florida,SEC,11,42,406,9.7,3,4,15,3.8,1,46,421,9.2,4
375,Sean McKeon*\sean-mckeon-1,Michigan,Big Ten,12,31,301,9.7,3,0,0,,0,31,301,9.7,3
376,Kyle Hicks*\kyle-hicks-1,Texas Christian,Big 12,12,30,291,9.7,1,139,637,4.6,4,169,928,5.5,5
377,Ventell Bryant*\ventell-bryant-1,Temple,American,10,29,280,9.7,0,0,0,,0,29,280,9.7,0
378,Terry Juniel\terry-juniel-1,UTEP,CUSA,12,23,224,9.7,0,2,4,2.0,0,25,228,9.1,0
379,Gregory Phillips*\gregory-phillips-1,Purdue,Big Ten,12,44,424,9.6,2,2,26,13.0,0,46,450,9.8,2
380,KaVontae Turpin*\kavontae-turpin-1,Texas Christian,Big 12,14,41,394,9.6,1,11,86,7.8,2,52,480,9.2,3
381,Quayvon Skanes\quayvon-skanes-1,Connecticut,American,12,35,335,9.6,1,2,-1,-0.5,0,37,334,9.0,1
382,Kendal Keys\kendal-keys-1,UNLV,MWC,11,27,260,9.6,3,0,0,,0,27,260,9.6,3
383,Nacarius Fant*\nacarius-fant-1,Western Kentucky,CUSA,13,74,704,9.5,4,1,-21,-21.0,0,75,683,9.1,4
384,Larry Rose III*\larry-rose-iii-1,New Mexico State,Sun Belt,12,55,522,9.5,2,186,934,5.0,10,241,1456,6.0,12
385,Johnathan Lloyd*\johnathan-lloyd-1,Duke,ACC,12,39,367,9.4,1,1,3,3.0,0,40,370,9.3,1
386,Richie James*\richie-james-1,Middle Tennessee State,CUSA,5,31,290,9.4,3,10,57,5.7,0,41,347,8.5,3
387,Shane Wimann*\shane-wimann-1,Northern Illinois,MAC,11,30,283,9.4,7,0,0,,0,30,283,9.4,7
388,Terry Wright*\terry-wright-2,Purdue,Big Ten,10,29,274,9.4,0,5,45,9.0,0,34,319,9.4,0
389,Ronnie Turner Jr.*\ronnie-turner-jr-1,UAB,CUSA,9,28,262,9.4,1,0,0,,0,28,262,9.4,1
390,Isaiah Johnson-Mack*\isaiah-johnson-mack-1,Washington State,Pac-12,12,60,555,9.3,5,0,0,,0,60,555,9.3,5
391,Jason Huntley*\jason-huntley-1,New Mexico State,Sun Belt,12,39,363,9.3,2,71,435,6.1,1,110,798,7.3,3
392,Michael Jacquet\michael-jacquet-1,Louisiana,Sun Belt,10,31,288,9.3,2,0,0,,0,31,288,9.3,2
393,Jordan Wilkins\jordan-wilkins-1,Ole Miss,SEC,12,26,241,9.3,1,155,1011,6.5,9,181,1252,6.9,10
394,Kyle Sweet*\kyle-sweet-1,Washington State,Pac-12,13,58,533,9.2,2,0,0,,0,58,533,9.2,2
395,Tony Gaiter IV*\tony-gaiter-iv-1,Florida International,CUSA,12,34,314,9.2,1,0,0,,0,34,314,9.2,1
396,Jaron Johnson\jaron-johnson-1,Eastern Michigan,MAC,12,23,212,9.2,1,0,0,,0,23,212,9.2,1
397,Ryan Yurachek*\ryan-yurachek-1,Marshall,CUSA,13,54,490,9.1,10,1,4,4.0,0,55,494,9.0,10
398,Keishawn Watson\keishawn-watson-1,Western Michigan,MAC,10,41,374,9.1,7,1,4,4.0,0,42,378,9.0,7
399,Jamire Calvin*\jamire-calvin-1,Washington State,Pac-12,13,33,300,9.1,3,0,0,,0,33,300,9.1,3
400,Eli Stove*\eli-stove-1,Auburn,SEC,14,29,265,9.1,0,30,315,10.5,2,59,580,9.8,2
401,D'Eriq King*\deriq-king-1,Houston,American,10,29,264,9.1,2,72,379,5.3,8,101,643,6.4,10
402,Ravian Pierce\ravian-pierce-1,Syracuse,ACC,10,29,263,9.1,4,0,0,,0,29,263,9.1,4
403,Austin Conway*\austin-conway-1,Wyoming,MWC,13,61,549,9.0,3,15,70,4.7,1,76,619,8.1,4
404,Tra'Von Chapman*\travon-chapman-1,Akron,MAC,14,53,475,9.0,2,0,0,,0,53,475,9.0,2
405,Jackson Anthrop*\jackson-anthrop-1,Purdue,Big Ten,13,47,423,9.0,5,10,17,1.7,2,57,440,7.7,7
406,Armanti Foreman*\armanti-foreman-1,Texas,Big 12,9,31,280,9.0,4,5,32,6.4,1,36,312,8.7,5
407,Isaiah Hodgins\isaiah-hodgins-1,Oregon State,Pac-12,11,31,275,8.9,2,0,0,,0,31,275,8.9,2
408,Tyraiq Beals\tyraiq-beals-1,Connecticut,American,11,30,266,8.9,0,2,4,2.0,0,32,270,8.4,0
409,Kenny Young\kenny-young-2,Miami (OH),MAC,11,29,259,8.9,2,143,781,5.5,6,172,1040,6.0,8
410,Ryan Nall\ryan-nail-1,Oregon State,Pac-12,11,27,240,8.9,2,165,810,4.9,8,192,1050,5.5,10
411,Jaelon Darden*\jaelon-darden-1,North Texas,CUSA,13,32,281,8.8,3,1,1,1.0,0,33,282,8.5,3
412,Chase Harrell\chase-harrell-1,Kansas,Big 12,10,25,221,8.8,3,0,0,,0,25,221,8.8,3
413,Deondre Farrier\deondre-farrier-1,East Carolina,American,7,24,211,8.8,3,2,20,10.0,0,26,231,8.9,3
414,Luke Timian\luke-timian-1,Indiana,Big Ten,12,68,589,8.7,2,1,7,7.0,0,69,596,8.6,2
415,D.J. Brown*\dj-brown-3,Northern Illinois,MAC,13,42,365,8.7,3,22,108,4.9,1,64,473,7.4,4
416,Justin Stockton*\justin-stockton-1,Texas Tech,Big 12,11,27,235,8.7,1,132,797,6.0,4,159,1032,6.5,5
417,Bryce Wolma*\bryce-wolma-1,Arizona,Pac-12,10,28,241,8.6,2,0,0,,0,28,241,8.6,2
418,Josh Oliver\josh-oliver-1,San Jose State,MWC,10,35,296,8.5,1,0,0,,0,35,296,8.5,1
419,Jamal Morrow*\jamal-morrow-1,Washington State,Pac-12,13,60,506,8.4,5,86,522,6.1,4,146,1028,7.0,9
420,Tony Nicholson\tony-nicholson-1,Baylor,Big 12,11,41,344,8.4,0,4,41,10.3,0,45,385,8.6,0
421,Conner Cramer*\conner-cramer-1,New Mexico State,Sun Belt,11,33,277,8.4,2,0,0,,0,33,277,8.4,2
422,Zack Moss*\zack-moss-1,Utah,Pac-12,13,29,243,8.4,0,214,1173,5.5,10,243,1416,5.8,10
423,Andrew Celis\andrew-celis-1,Nevada,MWC,8,23,194,8.4,0,1,2,2.0,0,24,196,8.2,0
424,Qadree Ollison\oadree-ollison-1,Pitt,ACC,12,23,194,8.4,2,90,398,4.4,5,113,592,5.2,7
425,Cameron Batson*\cameron-batson-1,Texas Tech,Big 12,13,59,487,8.3,5,6,38,6.3,0,65,525,8.1,5
426,Tyler Watts\tyler-watts-2,Texas State,Sun Belt,10,40,332,8.3,2,5,138,27.6,1,45,470,10.4,3
427,Evan Butts*\evan-butts-1,Virginia,ACC,11,32,266,8.3,2,0,0,,0,32,266,8.3,2
428,David Montgomery*\david-montgomery-1,Iowa State,Big 12,13,36,296,8.2,0,258,1146,4.4,11,294,1442,4.9,11
429,Jordon Brown\jordon-brown-1,North Carolina,ACC,12,29,237,8.2,0,138,613,4.4,4,167,850,5.1,4
430,John Kelly\john-kelly-6,Tennessee,SEC,11,37,299,8.1,0,189,778,4.1,9,226,1077,4.8,9
431,Glenn Smith*\glenn-smith-2,Georgia State,Sun Belt,12,47,377,8.0,1,170,594,3.5,3,217,971,4.5,4
432,Marquis Young\marquis-young-1,Massachusetts,Ind,12,35,280,8.0,2,182,982,5.4,9,217,1262,5.8,11
433,Jaylen Samuels*\jaylen-samuels-1,North Carolina State,ACC,13,75,593,7.9,4,78,407,5.2,12,153,1000,6.5,16
434,Connor Wedington*\connor-wedington-1,Stanford,Pac-12,13,31,243,7.8,0,3,57,19.0,0,34,300,8.8,0
435,Marcus Armstrong-Brown\marcus-armstrong-brown-1,Hawaii,MWC,9,24,184,7.7,1,0,0,,0,24,184,7.7,1
436,Justin Rankin\justin-rankin-1,Kent State,MAC,12,42,311,7.4,2,123,490,4.0,3,165,801,4.9,5
437,Mike Boone\mike-boone-2,Cincinnati,American,10,24,177,7.4,1,110,463,4.2,4,134,640,4.8,5
438,Shaun Wilson*\shaun-wilson-1,Duke,ACC,13,36,263,7.3,4,162,818,5.0,6,198,1081,5.5,10
439,Hussein Howe\hussein-howe-1,East Carolina,American,12,30,219,7.3,0,96,419,4.4,3,126,638,5.1,3
440,Jordan Chunn*\jordan-chunn-1,Troy,Sun Belt,10,28,204,7.3,0,154,774,5.0,10,182,978,5.4,10
441,Troy McCormick*\troy-mccormick-1,Utah,Pac-12,11,25,183,7.3,2,10,60,6.0,0,35,243,6.9,2
442,Patrick Laird\patrick-laird-2,California,Pac-12,11,45,322,7.2,1,191,1127,5.9,8,236,1449,6.1,9
443,Brandon Fritts\brandon-fritts-1,North Carolina,ACC,9,25,177,7.1,4,0,0,,0,25,177,7.1,4
